,Edad,Género,Ingresos,Altura,Ciudad,Nivel_Educación,Hijos
99159,82,F,32057,1.77,Los Angeles,None,5
99160,69,M,34951,1.7,Houston,Master,5
99161,64,F,90607,1.71,New York,Master,2
99162,90,M,85579,1.85,Phoenix,Bachelor,3
99163,35,M,26720,1.74,Houston,PhD,1
99164,13,M,27587,1.97,Los Angeles,PhD,5
99165,41,F,74104,1.55,Phoenix,Master,4
99166,97,F,38338,1.98,Phoenix,Bachelor,0
99167,84,F,62582,1.69,Houston,Master,1
99168,175,,172155,1.51,,no education,-1
99169,48,F,62874,1.96,Chicago,Master,3
99170,3,F,20751,1.92,Chicago,PhD,4
99171,59,F,68948,1.96,Los Angeles,Master,0
99172,43,F,33514,1.99,Chicago,PhD,2
99173,63,F,41208,1.88,Houston,Bachelor,5
99174,54,M,81151,1.52,Chicago,Master,2
99175,34,F,28186,1.67,Phoenix,Bachelor,4
99176,40,M,93395,1.94,Los Angeles,Master,5
99177,74,M,99800,1.66,Chicago,None,0
99178,185,,-1225,1.67,,pHd,-2
99179,81,F,32149,1.98,Phoenix,PhD,4
99180,32,M,28545,1.94,Phoenix,Master,4
99181,100,M,74060,1.72,Phoenix,PhD,0
99182,74,F,71407,1.69,Phoenix,Master,5
99183,24,F,67848,1.64,Phoenix,None,4
99184,13,M,43588,1.93,Chicago,PhD,3
99185,39,F,63196,1.91,New York,Bachelor,3
99186,72,M,48972,1.65,Phoenix,PhD,5
99187,16,F,34622,1.96,Phoenix,Master,0
99188,73,F,55243,1.59,Los Angeles,Master,0
99189,51,M,78316,1.69,Phoenix,None,3
99190,40,F,53340,1.96,Houston,None,1
99191,22,M,50041,1.54,Chicago,Bachelor,2
99192,36,F,79101,1.96,Phoenix,None,5
99193,92,F,28140,1.57,Chicago,PhD,1
99194,8,F,96511,1.71,Chicago,Bachelor,0
99195,37,F,31777,1.54,Chicago,Bachelor,5
99196,99,M,64364,1.59,Phoenix,Bachelor,4
99197,26,F,79420,1.53,Los Angeles,Master,0
99198,52,M,44459,1.98,Phoenix,PhD,4
99199,47,M,35091,1.78,Chicago,PhD,1
99200,192,,-1728,1.8,,no education,-2
99201,96,M,35099,1.73,New York,Bachelor,4
99202,42,F,48486,1.65,Phoenix,None,4
99203,11,F,91298,1.56,Chicago,Bachelor,4
99204,76,F,55596,1.85,Houston,Master,2
99205,10,M,63822,1.6,Phoenix,None,1
99206,92,M,57463,1.67,Chicago,Master,2
99207,55,M,35911,1.84,Los Angeles,PhD,1
99208,7,F,24861,1.94,Houston,Master,4
99209,7,M,40367,1.62,Los Angeles,Bachelor,0
99210,82,F,64070,1.57,New York,Master,1
99211,23,M,47310,1.93,Phoenix,Master,3
99212,91,F,39574,1.85,New York,None,1
99213,18,F,82854,1.86,Phoenix,Master,5
99214,20,M,64214,1.95,Phoenix,Master,4
99215,55,M,80079,1.58,New York,None,5
99216,88,F,25760,1.71,Phoenix,None,2
99217,43,M,34713,1.77,Phoenix,Master,3
99218,92,F,44351,1.87,New York,PhD,4
99219,55,M,73226,1.63,Phoenix,Bachelor,3
99220,64,F,93362,1.54,Houston,PhD,3
99221,153,,185762,1.58,,pHd,-5
99222,80,F,39252,1.8,Houston,None,5
99223,21,M,24830,1.62,Los Angeles,Bachelor,5
99224,54,M,23639,1.9,Phoenix,PhD,0
99225,49,F,94081,1.66,Chicago,None,3
99226,18,M,83817,1.8,Los Angeles,PhD,4
99227,39,M,79993,1.84,New York,Master,0
99228,30,M,74980,1.79,New York,Master,0
99229,36,M,99424,1.62,Los Angeles,PhD,1
99230,-8,,175551,1.71,,no education,-4
99231,94,F,59288,1.65,Phoenix,Bachelor,1
99232,96,F,44241,1.61,Houston,None,1
99233,13,M,50546,1.85,Los Angeles,None,0
99234,60,M,76460,1.76,Los Angeles,PhD,3
99235,70,F,34295,1.64,Los Angeles,None,4
99236,85,F,52024,1.73,Chicago,PhD,3
99237,9,F,30779,1.75,Chicago,PhD,4
99238,-4,,181839,1.82,,no education,-3
99239,67,M,80424,1.75,Phoenix,Master,2
99240,87,M,76185,1.63,New York,None,5
99241,153,,174964,1.56,,no education,-2
99242,6,F,46122,1.75,Houston,Bachelor,0
99243,69,F,23693,1.59,Houston,None,4
99244,79,M,64178,1.76,Los Angeles,Bachelor,3
99245,91,F,43767,1.67,Phoenix,None,5
99246,50,M,67356,1.66,Los Angeles,Master,5
99247,47,M,91765,1.91,Chicago,PhD,2
99248,94,F,97689,1.61,Houston,PhD,2
99249,84,M,48511,1.83,New York,PhD,4
99250,72,M,21534,1.8,Los Angeles,Bachelor,3
99251,49,F,44118,1.77,New York,Bachelor,0
99252,14,F,85923,1.64,Phoenix,None,2
99253,39,F,47616,1.7,Chicago,Bachelor,5
99254,53,F,61886,1.95,New York,None,3
99255,79,M,57660,1.76,Los Angeles,Bachelor,5
99256,20,F,89614,1.7,Phoenix,Master,2
99257,85,F,60260,1.59,Phoenix,PhD,5
99258,15,F,37244,1.84,Phoenix,Master,5
99259,89,F,86347,1.52,Los Angeles,Master,1
99260,10,M,69697,1.61,Los Angeles,None,3
99261,75,F,30973,1.7,Los Angeles,None,2
99262,29,M,33350,1.52,Phoenix,PhD,4
99263,88,F,27613,1.98,Chicago,Master,0
99264,49,F,44229,1.89,Houston,Master,1
99265,69,F,83233,1.92,Phoenix,None,3
99266,60,M,72559,1.79,Los Angeles,None,4
99267,97,F,91378,1.73,Los Angeles,Bachelor,3
99268,47,M,30496,1.71,Los Angeles,None,3
99269,62,M,84316,1.63,Los Angeles,None,5
99270,36,F,83811,1.75,Houston,Bachelor,0
99271,12,M,57416,1.89,Chicago,None,5
99272,22,M,85882,1.9,New York,PhD,5
99273,23,M,28133,1.69,Phoenix,PhD,4
99274,92,F,37482,1.51,New York,PhD,3
99275,66,M,25528,1.74,New York,Master,5
99276,61,F,60140,1.61,Phoenix,PhD,3
99277,55,M,20719,1.94,Chicago,PhD,5
99278,63,M,30006,1.9,Phoenix,None,0
99279,2,F,67861,1.92,Phoenix,Master,5
99280,87,M,23898,1.56,Houston,Bachelor,4
99281,33,F,86399,1.71,Los Angeles,Master,5
99282,35,M,62046,1.55,Los Angeles,Bachelor,4
99283,40,F,38641,1.92,Houston,Bachelor,3
99284,61,F,66788,1.85,Los Angeles,Master,1
99285,10,F,20447,1.95,Houston,PhD,2
99286,69,M,27863,1.92,Los Angeles,None,3
99287,50,M,77572,1.57,New York,Bachelor,2
99288,73,M,95628,1.83,Houston,Bachelor,4
99289,38,M,46575,1.95,Phoenix,None,1
99290,85,F,71817,1.55,New York,None,0
99291,9,F,22008,1.94,Los Angeles,None,5
99292,30,F,68820,1.75,Los Angeles,Bachelor,1
99293,78,M,56010,1.89,Los Angeles,Master,3
99294,7,F,35201,1.57,Phoenix,Bachelor,2
99295,33,F,40835,1.66,Los Angeles,PhD,2
99296,5,M,35445,1.96,New York,Master,1
99297,166,,-1907,1.53,,no education,-3
99298,7,M,59765,1.78,Houston,None,1
99299,65,F,54429,1.74,New York,PhD,5
99300,153,,-1489,1.67,,Bachelors,-4
99301,18,M,40111,1.54,Chicago,PhD,3
99302,92,M,61366,1.91,Houston,None,4
99303,94,F,68107,1.68,Houston,PhD,0
99304,67,M,82290,1.64,Chicago,Master,4
99305,98,M,73741,1.63,Chicago,Bachelor,4
99306,92,M,93999,1.88,New York,PhD,5
99307,30,F,99045,1.72,Chicago,Master,5
99308,41,F,65728,1.57,Houston,PhD,4
99309,94,M,81408,1.79,New York,Bachelor,4
99310,90,F,74268,1.51,Houston,None,1
99311,42,F,56301,1.98,Chicago,Bachelor,2
99312,82,M,41805,1.52,New York,None,0
99313,62,F,59477,1.65,New York,PhD,3
99314,13,M,32871,1.93,New York,Bachelor,2
99315,37,F,62202,1.83,Houston,None,2
99316,24,M,35532,1.61,Chicago,Bachelor,3
99317,60,F,78175,1.92,Los Angeles,None,4
99318,-5,,-1890,1.89,,Bachelors,-5
99319,76,F,63157,1.99,Chicago,PhD,1
99320,28,F,29579,1.53,Chicago,Bachelor,3
99321,11,M,22778,1.88,Los Angeles,Bachelor,4
99322,77,F,65414,1.64,Chicago,PhD,2
99323,11,M,57807,1.75,Los Angeles,Master,5
99324,94,M,46172,1.59,Los Angeles,None,5
99325,24,M,28897,1.81,New York,Bachelor,4
99326,91,M,77006,1.77,Chicago,None,2
99327,9,F,85695,1.92,Phoenix,Master,5
99328,20,M,61279,1.93,Chicago,None,1
99329,43,M,91311,1.63,Los Angeles,Master,5
99330,84,F,54684,1.52,Houston,Bachelor,1
99331,75,M,59849,1.53,Los Angeles,PhD,2
99332,43,M,61058,1.7,New York,PhD,5
99333,30,F,84263,1.76,Los Angeles,PhD,3
99334,43,M,29009,1.99,Chicago,Bachelor,4
99335,28,M,95565,1.8,Houston,Master,5
99336,81,F,67760,1.51,Los Angeles,None,0
99337,18,F,89916,1.71,Chicago,None,3
99338,93,M,30252,1.87,Chicago,PhD,3
99339,-5,,-1246,1.99,,mastre,-2
99340,16,M,77094,1.58,Phoenix,PhD,1
99341,22,M,45533,1.68,New York,Bachelor,3
99342,55,F,40831,1.75,Chicago,PhD,1
99343,54,F,90466,1.75,Chicago,None,3
99344,52,M,38688,1.84,Houston,Bachelor,4
99345,90,M,95890,1.66,Houston,None,3
99346,23,M,55050,1.98,Chicago,Bachelor,2
99347,85,M,75661,1.92,Chicago,PhD,1
99348,6,F,37481,1.68,Phoenix,None,0
99349,55,M,81173,1.69,Chicago,PhD,3
99350,72,M,64014,1.96,Houston,Master,3
99351,42,F,94688,1.57,Phoenix,Bachelor,5
99352,51,M,36932,1.96,Phoenix,None,4
99353,53,M,25196,1.69,Chicago,Bachelor,1
99354,98,F,69039,1.62,Chicago,Bachelor,5
99355,98,M,48967,1.72,Phoenix,Bachelor,0
99356,6,F,27510,1.58,Los Angeles,Master,5
99357,97,F,65835,1.58,Los Angeles,Bachelor,2
99358,79,M,89655,1.55,Phoenix,PhD,4
99359,1,F,29948,1.96,Houston,None,5
99360,91,M,53584,2.0,Houston,None,5
99361,20,M,79389,1.67,Houston,None,1
99362,66,F,46826,1.56,Chicago,PhD,4
99363,71,M,38123,1.83,Los Angeles,None,3
99364,43,M,66567,1.81,Los Angeles,None,0
99365,39,M,21058,1.54,Chicago,Master,3
99366,9,F,55662,1.63,Chicago,Master,1
99367,9,M,95501,1.6,Chicago,None,5
99368,10,M,75561,1.87,Chicago,Master,1
99369,92,F,78745,1.67,Chicago,Bachelor,4
99370,16,M,21575,1.51,New York,Master,0
99371,-6,,170371,1.66,,pHd,-3
99372,17,M,40976,1.81,Houston,Master,3
99373,4,M,26652,1.77,Houston,PhD,4
99374,12,F,49675,1.75,Chicago,PhD,0
99375,46,F,99921,1.6,Chicago,PhD,0
99376,5,M,73665,1.78,New York,None,0
99377,20,M,67631,1.86,Houston,None,1
99378,49,M,76265,1.79,New York,PhD,5
99379,12,F,22662,1.95,Los Angeles,Master,1
99380,43,F,53466,1.66,Los Angeles,None,2
99381,48,F,64609,2.0,Chicago,Bachelor,0
99382,33,M,73777,1.78,Houston,Bachelor,0
99383,93,M,84774,1.72,Houston,PhD,4
99384,20,M,48911,1.69,Houston,None,1
99385,60,F,82717,1.95,Houston,Bachelor,5
99386,89,M,71862,1.63,Houston,Master,4
99387,58,M,36723,1.73,Houston,None,3
99388,86,M,30694,1.88,Houston,Master,4
99389,173,,-1680,1.76,,no education,-4
99390,194,,172921,1.55,,pHd,-5
99391,35,F,69359,1.51,New York,Master,3
99392,9,M,75701,1.56,Chicago,Master,4
99393,7,F,20552,1.79,Chicago,PhD,0
99394,40,M,35330,1.91,Houston,Master,4
99395,46,M,37364,1.91,Los Angeles,None,5
99396,18,F,33309,1.96,New York,Bachelor,4
99397,67,M,87776,1.6,Houston,Master,1
99398,69,F,50834,1.83,Los Angeles,Bachelor,0
99399,61,F,76478,1.76,Houston,None,2
99400,53,M,43329,1.61,Houston,Master,4
99401,38,F,52335,1.97,New York,PhD,2
99402,94,F,36620,1.58,Houston,Master,4
99403,56,M,87401,1.73,Chicago,Bachelor,0
99404,65,F,80366,1.73,New York,Bachelor,3
99405,66,F,51494,1.84,Phoenix,Bachelor,0
99406,3,F,81158,1.61,Chicago,Bachelor,4
99407,80,M,55693,1.64,Phoenix,Bachelor,4
99408,4,M,63719,1.53,Houston,PhD,5
99409,91,F,85439,1.85,New York,PhD,0
99410,151,,-1547,1.88,,pHd,-4
99411,33,M,76576,1.89,Houston,Master,5
99412,80,M,21193,1.53,Chicago,None,3
99413,89,F,53606,1.95,Houston,Bachelor,0
99414,42,F,65339,1.97,New York,Master,5
99415,20,M,30826,1.6,New York,Master,1
99416,49,M,71189,1.66,Phoenix,PhD,3
99417,4,M,30625,1.86,Phoenix,Master,2
99418,165,,191303,1.71,,mastre,-3
99419,-5,,186541,1.54,,pHd,-4
99420,14,F,58682,1.75,Chicago,Master,3
99421,95,M,96261,1.57,New York,Bachelor,1
99422,95,F,59127,1.96,Los Angeles,PhD,2
99423,65,M,59584,1.81,Houston,Master,1
99424,48,M,50815,1.69,New York,Master,3
99425,38,F,28711,1.63,Phoenix,None,3
99426,159,,181606,1.86,,mastre,-3
99427,95,F,61565,1.82,Phoenix,Bachelor,5
99428,50,M,37759,1.97,Chicago,PhD,3
99429,36,F,35748,1.57,Houston,Master,2
99430,13,F,35775,1.84,Houston,PhD,1
99431,26,M,86013,1.82,New York,Bachelor,2
99432,180,,177553,1.55,,Bachelors,-1
99433,19,M,82082,1.52,New York,Master,2
99434,99,M,79417,1.82,Los Angeles,Master,0
99435,72,F,32729,1.95,New York,None,5
99436,14,M,52143,1.55,Phoenix,Bachelor,1
99437,14,F,77097,1.56,New York,None,3
99438,17,M,79714,1.98,Chicago,PhD,2
99439,-5,,192896,1.66,,Bachelors,-5
99440,27,M,23190,1.72,Los Angeles,Master,3
99441,10,F,35777,1.55,Houston,PhD,3
99442,39,M,81448,1.51,Chicago,None,3
99443,177,,-1825,1.69,,no education,-5
99444,72,F,40704,1.59,Los Angeles,Master,0
99445,69,M,25294,1.82,Los Angeles,PhD,4
99446,52,F,83890,1.92,Phoenix,None,5
99447,30,F,22761,1.69,Phoenix,Bachelor,4
99448,54,F,89452,1.53,New York,Bachelor,3
99449,55,F,70500,1.62,Chicago,Bachelor,4
99450,65,M,85952,1.82,New York,None,4
99451,-1,,-1305,1.8,,no education,-1
99452,23,M,53231,1.79,Houston,PhD,1
99453,78,F,35476,1.63,Houston,Master,2
99454,41,F,30940,1.87,Los Angeles,Master,5
99455,48,F,41127,1.76,Houston,Master,4
99456,35,M,61551,1.81,Houston,Bachelor,3
99457,70,M,85101,1.68,Phoenix,Bachelor,3
99458,44,F,84131,1.9,Phoenix,Bachelor,1
99459,97,F,26968,1.84,Chicago,Master,2
99460,73,M,76691,1.99,Phoenix,PhD,1
99461,-6,,155563,1.72,,no education,-4
99462,96,M,26068,1.73,Houston,None,1
99463,99,M,77097,1.89,Los Angeles,Master,4
99464,82,F,20217,1.63,Houston,Master,1
99465,77,F,86401,1.83,New York,Bachelor,0
99466,58,M,59653,1.69,Phoenix,Master,4
99467,43,M,94545,1.8,Chicago,None,1
99468,24,M,66802,1.82,Chicago,Master,1
99469,53,M,33269,1.81,Chicago,Bachelor,0
99470,45,F,75669,1.74,Houston,None,4
99471,98,M,22111,1.5,Chicago,Bachelor,3
99472,63,M,53885,1.88,New York,None,2
99473,5,M,88274,1.93,Los Angeles,Master,3
99474,8,M,84035,1.76,Chicago,Bachelor,5
99475,45,F,31423,1.92,Houston,None,4
99476,53,F,29918,1.99,Los Angeles,None,1
99477,18,M,78196,1.81,Los Angeles,None,4
99478,68,F,26034,1.97,New York,Master,0
99479,178,,160315,1.96,,mastre,-2
99480,38,M,35868,1.88,Los Angeles,None,4
99481,37,F,96403,1.98,Los Angeles,Master,1
99482,25,F,55713,1.72,Phoenix,None,1
99483,19,M,60824,1.53,New York,Bachelor,5
99484,80,F,63850,1.96,Los Angeles,PhD,5
99485,83,M,49934,1.78,Chicago,Bachelor,0
99486,5,F,62703,1.9,Chicago,Master,5
99487,-5,,-1122,1.7,,Bachelors,-1
99488,70,F,86806,1.77,Chicago,PhD,4
99489,12,F,56405,1.89,Houston,Master,0
99490,91,M,71844,1.57,Chicago,PhD,1
99491,12,F,48850,1.59,Houston,Bachelor,4
99492,55,M,91025,1.71,Los Angeles,None,5
99493,6,F,61685,1.63,Phoenix,PhD,2
99494,92,F,35168,1.73,Los Angeles,Master,5
99495,77,F,54241,1.66,Houston,None,5
99496,-9,,-1136,1.55,,Bachelors,-1
99497,23,M,73960,1.83,Houston,PhD,0
99498,79,F,43404,1.99,Chicago,Master,2
99499,183,,165440,1.8,,no education,-1
99500,32,M,86073,1.96,Phoenix,None,0
99501,73,F,61799,1.99,Houston,None,3
99502,152,,-1478,1.81,,no education,-3
99503,42,M,29377,1.68,Phoenix,Bachelor,3
99504,94,F,72719,1.53,Los Angeles,Bachelor,4
99505,96,F,23509,1.93,Chicago,Bachelor,2
99506,200,,179935,1.91,,mastre,-3
99507,56,F,36718,1.57,New York,None,2
99508,12,M,33397,1.53,Los Angeles,Master,5
99509,25,F,63545,1.81,Chicago,PhD,4
99510,49,F,86157,1.81,Phoenix,Master,5
99511,-1,,-1184,1.84,,no education,-3
99512,42,F,93011,1.96,Chicago,Bachelor,4
99513,14,F,27560,1.76,New York,PhD,1
99514,2,M,81349,1.69,Los Angeles,Master,5
99515,99,M,37094,1.55,Chicago,PhD,0
99516,1,F,33428,1.78,Phoenix,None,4
99517,27,M,34695,1.54,Chicago,Master,5
99518,64,F,64408,1.71,Chicago,Master,3
99519,34,M,71036,1.63,Chicago,Bachelor,0
99520,81,M,92011,1.84,Houston,None,1
99521,82,M,36624,1.72,Los Angeles,None,5
99522,74,F,60674,1.55,Phoenix,None,2
99523,88,F,70055,1.89,Houston,None,1
99524,19,M,80277,1.62,Los Angeles,Bachelor,5
99525,16,F,99243,1.74,Chicago,Bachelor,0
99526,20,M,74117,1.74,Phoenix,PhD,4
99527,2,M,80735,1.72,Los Angeles,Master,0
99528,80,F,74034,1.64,Los Angeles,PhD,2
99529,-3,,-1436,1.93,,Bachelors,-5
99530,79,F,36268,1.53,Houston,None,1
99531,66,M,43139,1.8,Houston,Master,3
99532,-7,,-1058,1.62,,mastre,-3
99533,50,F,68910,1.73,Phoenix,None,0
99534,188,,174268,1.58,,no education,-2
99535,7,F,94642,1.89,New York,PhD,4
99536,89,F,66346,1.75,Los Angeles,None,5
99537,92,F,39350,1.79,Houston,Master,2
99538,64,F,33381,1.78,Houston,PhD,4
99539,60,F,79272,1.59,New York,Master,5
99540,88,M,93919,1.82,Chicago,Bachelor,3
99541,42,F,71692,1.8,Chicago,None,2
99542,58,F,93576,1.85,Houston,None,3
99543,12,M,92027,1.53,Phoenix,Master,5
99544,47,M,92612,1.77,New York,Bachelor,5
99545,47,M,87865,1.54,Phoenix,None,5
99546,43,F,56056,1.55,Houston,None,0
99547,-10,,159544,1.9,,mastre,-2
99548,18,F,70952,1.71,Phoenix,Bachelor,5
99549,89,M,24145,1.82,Los Angeles,None,1
99550,25,F,90975,1.54,Los Angeles,None,2
99551,74,F,56272,1.71,New York,PhD,0
99552,88,F,78102,1.78,New York,None,1
99553,37,F,38614,1.78,Phoenix,Master,5
99554,64,F,22662,1.66,Phoenix,Master,5
99555,54,F,79023,1.56,Los Angeles,PhD,1
99556,40,M,81479,1.86,Chicago,Master,1
99557,53,M,38135,1.53,Chicago,Master,0
99558,91,F,58622,1.91,Los Angeles,PhD,4
99559,79,M,26526,1.78,Chicago,None,2
99560,9,M,21513,1.65,New York,PhD,1
99561,184,,157785,1.64,,Bachelors,-1
99562,37,M,76205,1.74,Los Angeles,Bachelor,5
99563,44,F,56470,1.7,Phoenix,PhD,2
99564,59,F,33933,1.72,New York,Bachelor,3
99565,66,F,72570,1.75,Phoenix,Bachelor,2
99566,48,M,47348,1.7,Chicago,Bachelor,3
99567,80,F,94074,1.79,Los Angeles,None,2
99568,90,F,73827,1.75,New York,Master,3
99569,85,F,96498,1.72,Phoenix,Bachelor,4
99570,94,M,89999,1.81,New York,PhD,0
99571,1,M,24663,1.85,New York,Master,3
99572,75,F,23859,1.82,Houston,PhD,0
99573,-1,,-1118,1.66,,mastre,-1
99574,16,F,69302,1.64,Los Angeles,Bachelor,1
99575,78,F,59419,1.81,Houston,None,3
99576,93,M,98004,1.74,Los Angeles,Bachelor,1
99577,71,F,70033,1.81,Chicago,PhD,1
99578,4,M,72805,1.74,Chicago,Master,3
99579,76,F,27821,1.94,New York,PhD,1
99580,41,M,38201,1.9,Los Angeles,None,1
99581,77,F,37567,1.7,Phoenix,PhD,5
99582,80,M,25395,1.86,Houston,PhD,4
99583,152,,183542,1.93,,Bachelors,-2
99584,8,M,89747,1.92,Los Angeles,Master,5
99585,46,F,33844,1.66,Phoenix,Bachelor,4
99586,49,M,76069,1.97,Phoenix,Bachelor,4
99587,3,M,86905,1.84,Chicago,Bachelor,3
99588,28,F,28316,1.6,Los Angeles,PhD,0
99589,17,M,23990,1.83,Phoenix,None,1
99590,50,M,33566,1.58,New York,None,5
99591,52,F,80021,1.87,Chicago,Master,4
99592,98,F,38409,1.67,Chicago,PhD,3
99593,-9,,-1047,1.7,,mastre,-1
99594,94,M,54062,1.69,Phoenix,Bachelor,4
99595,89,F,85855,1.59,Chicago,Bachelor,1
99596,44,M,79546,1.58,New York,Bachelor,1
99597,94,F,57975,1.6,New York,PhD,3
99598,13,M,92644,1.67,New York,PhD,3
99599,8,M,63277,1.76,New York,Master,1
99600,30,F,91468,1.6,New York,Bachelor,5
99601,13,F,75976,1.8,New York,Master,0
99602,47,F,40439,1.75,Phoenix,PhD,5
99603,32,F,75904,1.83,Chicago,None,0
99604,4,M,82782,1.97,Phoenix,PhD,2
99605,66,F,94588,1.56,Los Angeles,Bachelor,0
99606,60,M,67923,1.64,Houston,Bachelor,2
99607,5,M,39068,1.58,Phoenix,Bachelor,2
99608,31,F,71905,1.98,Chicago,Master,2
99609,30,F,75387,1.77,Phoenix,None,4
99610,1,F,84098,1.62,Chicago,Master,3
99611,21,F,40542,1.66,Los Angeles,Master,4
99612,36,M,63605,1.51,Los Angeles,Master,2
99613,53,M,41289,1.8,New York,Bachelor,2
99614,62,M,33486,1.77,Los Angeles,Master,0
99615,62,F,74181,1.6,New York,None,2
99616,54,F,93802,1.69,Phoenix,Bachelor,1
99617,86,M,20252,1.95,New York,None,4
99618,80,F,71773,1.9,Los Angeles,Bachelor,1
99619,96,M,85303,1.64,New York,None,1
99620,54,M,64235,1.83,Chicago,None,5
99621,71,M,89745,1.71,Houston,None,4
99622,84,F,58809,1.75,Chicago,PhD,2
99623,72,M,94377,1.56,Los Angeles,Master,0
99624,58,M,94574,1.99,New York,None,2
99625,94,M,24148,1.51,Houston,None,0
99626,1,M,97468,1.93,New York,PhD,2
99627,55,M,21998,1.97,Chicago,Master,2
99628,38,M,30283,1.64,Chicago,None,2
99629,12,M,27264,1.8,Chicago,None,3
99630,8,F,63872,2.0,Chicago,Bachelor,1
99631,66,F,59358,1.63,Los Angeles,Master,0
99632,7,M,20112,1.52,Houston,Bachelor,2
99633,80,F,42639,1.73,New York,PhD,1
99634,85,M,56140,1.77,Phoenix,Master,0
99635,9,F,23206,1.8,Los Angeles,None,4
99636,1,M,75404,1.89,Houston,Master,0
99637,61,M,99912,1.92,New York,Bachelor,2
99638,84,F,51915,1.9,Houston,PhD,1
99639,20,M,93045,2.0,Chicago,Master,2
99640,73,F,54171,1.68,Chicago,Master,4
99641,79,M,46613,1.8,Houston,PhD,3
99642,94,F,65755,1.75,Los Angeles,Master,1
99643,56,M,50956,1.63,Phoenix,Master,0
99644,64,F,29228,1.8,Los Angeles,PhD,4
99645,22,F,70761,1.79,Phoenix,PhD,0
99646,23,F,50267,1.69,Houston,Bachelor,5
99647,37,M,60607,1.79,Chicago,None,5
99648,161,,-1337,1.67,,Bachelors,-2
99649,-8,,181060,1.97,,pHd,-2
99650,44,F,40792,1.87,Chicago,Master,2
99651,45,F,71490,1.53,Houston,None,3
99652,15,M,82537,1.56,Chicago,Bachelor,2
99653,44,F,32538,1.9,Houston,Master,1
99654,81,M,40183,1.55,Houston,Bachelor,2
99655,58,M,72686,1.75,Chicago,None,4
99656,5,F,93240,1.67,Houston,Master,5
99657,26,F,97105,1.85,Los Angeles,PhD,5
99658,34,M,81598,1.73,Los Angeles,PhD,1
99659,26,F,58744,1.6,Los Angeles,Bachelor,1
99660,37,M,47371,1.66,Chicago,None,3
99661,74,M,97670,1.74,Houston,PhD,5
99662,12,F,23166,1.96,New York,PhD,4
99663,57,M,89228,1.68,New York,Master,0
99664,10,F,59553,1.79,Phoenix,None,4
99665,85,F,29290,1.8,Chicago,Bachelor,5
99666,194,,183551,1.78,,Bachelors,-5
99667,7,F,39170,1.85,Los Angeles,Master,4
99668,30,F,35089,1.56,Phoenix,Bachelor,0
99669,84,M,92055,1.94,Houston,None,2
99670,152,,178955,1.93,,pHd,-3
99671,165,,-1772,1.8,,no education,-4
99672,64,F,81692,1.9,Chicago,Master,4
99673,81,M,36651,1.69,Chicago,PhD,0
99674,6,F,32903,1.55,Los Angeles,Master,3
99675,43,F,39683,1.96,Phoenix,PhD,4
99676,69,F,31000,1.6,Chicago,PhD,3
99677,30,M,85172,1.92,Los Angeles,None,1
99678,84,F,34471,1.56,Los Angeles,None,2
99679,29,M,45696,1.58,New York,Master,2
99680,83,F,80172,1.59,Houston,Master,3
99681,40,F,98133,1.54,New York,Bachelor,4
99682,76,M,63138,1.57,Chicago,None,5
99683,36,M,52507,1.97,Phoenix,PhD,4
99684,32,F,89427,1.66,Phoenix,PhD,2
99685,166,,-1849,1.8,,mastre,-5
99686,63,M,48946,1.88,Los Angeles,None,1
99687,37,F,25365,1.5,Chicago,PhD,5
99688,63,M,99119,1.95,Phoenix,PhD,1
99689,48,F,36640,1.69,Chicago,Bachelor,3
99690,8,M,66276,1.76,New York,None,0
99691,55,M,96579,1.6,Phoenix,Bachelor,5
99692,27,M,39290,1.65,Chicago,Master,2
99693,52,F,63996,1.87,New York,Bachelor,1
99694,72,F,57382,1.93,Chicago,Master,2
99695,44,M,87138,1.66,Phoenix,PhD,0
99696,27,M,95246,1.5,Phoenix,PhD,4
99697,73,M,55387,1.58,Phoenix,PhD,1
99698,80,F,45642,1.97,Houston,PhD,3
99699,-5,,171246,1.66,,Bachelors,-5
99700,24,M,88238,1.67,New York,Bachelor,1
99701,65,M,71559,1.73,Phoenix,Master,4
99702,52,F,60703,1.81,Houston,PhD,3
99703,93,M,28394,1.76,Chicago,Master,1
99704,27,M,69098,1.6,Los Angeles,Master,1
99705,49,M,90208,1.91,Los Angeles,Master,4
99706,75,M,88414,1.7,Chicago,None,4
99707,84,M,63752,1.79,New York,None,1
99708,88,M,61995,1.83,Houston,None,5
99709,30,F,56147,1.69,Chicago,None,2
99710,33,F,76273,1.79,Los Angeles,None,4
99711,87,F,32857,1.81,Houston,Master,2
99712,11,M,78575,1.61,Houston,None,0
99713,9,F,69784,1.6,Los Angeles,PhD,0
99714,47,F,50404,1.57,Phoenix,Master,0
99715,18,F,45550,1.54,New York,PhD,1
99716,46,M,30636,1.98,Los Angeles,None,4
99717,54,F,67144,1.59,Phoenix,Master,2
99718,35,F,62205,1.94,Chicago,Bachelor,2
99719,13,M,78578,1.79,Los Angeles,Bachelor,1
99720,84,F,35036,1.52,New York,Master,0
99721,52,F,96707,1.98,Houston,Bachelor,2
99722,174,,-1259,1.7,,Bachelors,-3
99723,7,F,97542,1.82,New York,Bachelor,2
99724,56,F,21324,1.64,Phoenix,Master,2
